NAME,GEOID,variable,estimate
"White County, Illinois",17193,DENSITY,27.348431398
"Woodford County, Illinois",17203,DENSITY,72.875882999
"Henderson County, Illinois",17071,DENSITY,17.545059174
"McHenry County, Illinois",17111,DENSITY,510.07020571
"Blackford County, Indiana",18009,DENSITY,71.225374545
"Carroll County, Indiana",18015,DENSITY,54.421434495
"Scott County, Indiana",18143,DENSITY,125.38268259
"Fountain County, Indiana",18045,DENSITY,41.312454839
"Elkhart County, Indiana",18039,DENSITY,445.49761916
"Crawford County, Indiana",18025,DENSITY,34.609095333
"Greene County, Indiana",18055,DENSITY,58.845938331
"Marion County, Indiana",18097,DENSITY,2432.3168245
"Benton County, Iowa",19011,DENSITY,35.811923904
"Butler County, Iowa",19023,DENSITY,24.888899587
"Fremont County, Iowa",19071,DENSITY,13.615908945
"Pocahontas County, Iowa",19151,DENSITY,11.466615017
"Taylor County, Iowa",19173,DENSITY,11.50776661
"Van Buren County, Iowa",19177,DENSITY,14.529470133
"Worth County, Iowa",19195,DENSITY,18.44680705
"Adams County, Iowa",19003,DENSITY,8.5066598383
"Audubon County, Iowa",19009,DENSITY,12.407403201
"Chickasaw County, Iowa",19037,DENSITY,23.661385458
"Davis County, Iowa",19051,DENSITY,17.92156117
"Dickinson County, Iowa",19059,DENSITY,45.353724812
"Johnson County, Iowa",19103,DENSITY,246.56142631
"Monroe County, Iowa",19135,DENSITY,17.769668271
"Tama County, Iowa",19171,DENSITY,23.375501733
"Sioux County, Iowa",19167,DENSITY,45.389191751
"Franklin County, Iowa",19069,DENSITY,17.303228857
"Carroll County, Iowa",19027,DENSITY,35.412167908
"Cerro Gordo County, Iowa",19033,DENSITY,74.696474422
"Floyd County, Iowa",19067,DENSITY,31.24645399
"Hardin County, Iowa",19083,DENSITY,29.590225761
"Lucas County, Iowa",19117,DENSITY,19.971974117
"Lyon County, Iowa",19119,DENSITY,20.003394347
"Palo Alto County, Iowa",19147,DENSITY,15.759124018
"Shelby County, Iowa",19165,DENSITY,19.387960371
"Henry County, Iowa",19087,DENSITY,45.946536575
"Jasper County, Iowa",19099,DENSITY,50.909554584
"Page County, Iowa",19145,DENSITY,28.240359593
"Poweshiek County, Iowa",19157,DENSITY,31.634899565
"Pottawattamie County, Iowa",19155,DENSITY,98.058840781
"Clayton County, Iowa",19043,DENSITY,22.542176089
"Bremer County, Iowa",19017,DENSITY,57.550411298
"Buena Vista County, Iowa",19021,DENSITY,34.12772577
"Emmet County, Iowa",19063,DENSITY,23.259009204
"Guthrie County, Iowa",19077,DENSITY,18.09792974
"Humboldt County, Iowa",19091,DENSITY,22.004248277
"Marion County, Iowa",19125,DENSITY,59.970497482
"Washington County, Iowa",19183,DENSITY,38.615577756
"Wayne County, Georgia",13305,DENSITY,46.619857609
"Baldwin County, Georgia",13009,DENSITY,173.52206295
"Clarke County, Georgia",13059,DENSITY,1076.3988884
"Echols County, Georgia",13101,DENSITY,9.5288579495
"Haralson County, Georgia",13143,DENSITY,105.58352184
"Jones County, Georgia",13169,DENSITY,72.942274444
"Murray County, Georgia",13213,DENSITY,116.39102014
"Rabun County, Georgia",13241,DENSITY,46.298679791
"Treutlen County, Georgia",13283,DENSITY,34.603078806
"Atkinson County, Georgia",13003,DENSITY,23.82421753
"Bacon County, Georgia",13005,DENSITY,39.29810477
"Middlesex County, Massachusetts",25017,DENSITY,1970.6497636
"Hampden County, Massachusetts",25013,DENSITY,755.86978552
"Franklin County, Massachusetts",25011,DENSITY,100.37204203
"Hampshire County, Massachusetts",25015,DENSITY,305.04380266
"Monroe County, Michigan",26115,DENSITY,273.96005418
"Hillsdale County, Michigan",26059,DENSITY,76.243131424
"Oceana County, Michigan",26127,DENSITY,49.186194688
"Lapeer County, Michigan",26087,DENSITY,135.40872699
"Keweenaw County, Michigan",26083,DENSITY,3.9177069113
"Ottawa County, Michigan",26139,DENSITY,517.87771245
"Alpena County, Michigan",26007,DENSITY,49.670674998
"Kalkaska County, Michigan",26079,DENSITY,32.225470771
"Ogemaw County, Michigan",26129,DENSITY,37.261542518
"Crawford County, Michigan",26039,DENSITY,25.213726526
"Gratiot County, Michigan",26057,DENSITY,71.626301081
"Ingham County, Michigan",26065,DENSITY,525.85045211
"Menominee County, Michigan",26109,DENSITY,21.819069668
"St. Joseph County, Michigan",26149,DENSITY,121.78295348
"Washtenaw County, Michigan",26161,DENSITY,520.70814112
"Cass County, Michigan",26027,DENSITY,105.66504405
"Benzie County, Michigan",26019,DENSITY,55.571165291
"Wayne County, Michigan",26163,DENSITY,2859.4342735
"Jackson County, Michigan",26075,DENSITY,225.83595663
"Genesee County, Michigan",26049,DENSITY,637.13419012
"Shiawassee County, Michigan",26155,DENSITY,128.29983954
"Charlevoix County, Michigan",26029,DENSITY,62.793990963
"Gogebic County, Michigan",26053,DENSITY,12.679928117
"Meeker County, Minnesota",27093,DENSITY,38.189705925
"Pennington County, Minnesota",27113,DENSITY,22.898980351
"Wilkin County, Minnesota",27167,DENSITY,8.2649846965
"Clay County, Minnesota",27027,DENSITY,61.444800031
"Fillmore County, Minnesota",27045,DENSITY,24.459645838
"Polk County, Minnesota",27119,DENSITY,15.912147979
"Roseau County, Minnesota",27135,DENSITY,9.0720458901
"Watonwan County, Minnesota",27165,DENSITY,25.053207396
"Big Stone County, Minnesota",27011,DENSITY,9.9984632989
"Cass County, Minnesota",27021,DENSITY,14.731333366
"Goodhue County, Minnesota",27049,DENSITY,61.239035106
"Jackson County, Minnesota",27063,DENSITY,14.0062449
"Nobles County, Minnesota",27105,DENSITY,30.246431716
"Sherburne County, Minnesota",27141,DENSITY,224.61508106
"Carver County, Minnesota",27019,DENSITY,296.69689409
"Itasca County, Minnesota",27061,DENSITY,16.919592696
"Ramsey County, Minnesota",27123,DENSITY,3614.7495441
"Winona County, Minnesota",27169,DENSITY,80.630163761
"Dodge County, Minnesota",27039,DENSITY,47.655467449
"Pipestone County, Minnesota",27117,DENSITY,19.623444931
"Wright County, Minnesota",27171,DENSITY,209.30733641
"Somerset County, Pennsylvania",42111,DENSITY,68.363626408
"Ralls County, Missouri",29173,DENSITY,21.943997437
"Custer County, Montana",30017,DENSITY,3.013764257
"Powder River County, Montana",30075,DENSITY,0.5099757071
"Roosevelt County, Montana",30085,DENSITY,4.673400701
"Liberty County, Montana",30051,DENSITY,1.6342849988
"Richland County, Montana",30083,DENSITY,5.1823990582
"Toole County, Montana",30101,DENSITY,2.4730862096
"Daniels County, Montana",30019,DENSITY,1.1851196078
"Judith Basin County, Montana",30045,DENSITY,1.0734417522
"Deer Lodge County, Montana",30023,DENSITY,12.406969979
"McCone County, Montana",30055,DENSITY,0.6297721681
"Rosebud County, Montana",30087,DENSITY,1.7844965407
"Dawson County, Montana",30021,DENSITY,3.6312389346
"Broadwater County, Montana",30007,DENSITY,5.2308066018
"Phillips County, Montana",30071,DENSITY,0.7691891173
"Blaine County, Nebraska",31009,DENSITY,0.6542953464
"Deuel County, Nebraska",31049,DENSITY,4.0786529296
"Logan County, Nebraska",31113,DENSITY,1.3107617489
"Thayer County, Nebraska",31169,DENSITY,8.7189595068
"Adams County, Nebraska",31001,DENSITY,55.679831279
"Boone County, Nebraska",31011,DENSITY,7.5624083429
"Rock County, Nebraska",31149,DENSITY,1.3458392551
"Sherman County, Nebraska",31163,DENSITY,5.3037264658
"Howard County, Nebraska",31093,DENSITY,11.320165882
"Gosper County, Nebraska",31073,DENSITY,4.3435071587
"Sarpy County, Nebraska",31153,DENSITY,786.03485862
"Boyd County, Nebraska",31015,DENSITY,3.554133884
"Fillmore County, Nebraska",31059,DENSITY,9.4930130495
"Hooker County, Nebraska",31091,DENSITY,0.9456983962
"Seward County, Nebraska",31159,DENSITY,30.246948434
"Webster County, Nebraska",31181,DENSITY,6.0652647493
"Butler County, Nebraska",31023,DENSITY,13.704882904
"Arthur County, Nebraska",31005,DENSITY,0.6472314918
"Gage County, Nebraska",31067,DENSITY,25.265967619
"Kearney County, Nebraska",31099,DENSITY,12.58128098
"Madison County, Nebraska",31119,DENSITY,61.295214342
"Phelps County, Nebraska",31137,DENSITY,16.736150368
"Wayne County, Nebraska",31179,DENSITY,21.189121524
"Knox County, Nebraska",31107,DENSITY,7.5168493371
"Merrick County, Nebraska",31121,DENSITY,15.961657454
"Pawnee County, Nebraska",31133,DENSITY,6.0615950811
"Wheeler County, Nebraska",31183,DENSITY,1.3613051506
"Lander County, Nevada",32015,DENSITY,1.0023106655
"Esmeralda County, Nevada",32009,DENSITY,0.2437261341
"Mineral County, Nevada",32021,DENSITY,1.2004236421
"Waushara County, Wisconsin",55137,DENSITY,39.036243568
"Fond du Lac County, Wisconsin",55039,DENSITY,143.7019072
"Pepin County, Wisconsin",55091,DENSITY,31.408579617
"Richland County, Wisconsin",55103,DENSITY,29.432762407
"Lafayette County, Wisconsin",55065,DENSITY,26.302579724
"Pierce County, Wisconsin",55093,DENSITY,74.481945647
"Calumet County, Wisconsin",55015,DENSITY,157.37345546
"Columbiana County, Ohio",39029,DENSITY,191.53930458
"Fulton County, Ohio",39051,DENSITY,103.90010953
"Gallia County, Ohio",39053,DENSITY,64.085817031
"Mahoning County, Ohio",39099,DENSITY,555.73386662
"Scioto County, Ohio",39145,DENSITY,123.41902648
"Morrow County, Ohio",39117,DENSITY,86.986162943
"Preble County, Ohio",39135,DENSITY,96.368359631
"Allen County, Ohio",39003,DENSITY,254.28582804
"Crawford County, Ohio",39033,DENSITY,103.27400791
"Guernsey County, Ohio",39059,DENSITY,74.436982464
"Mercer County, Ohio",39107,DENSITY,89.031394041
"Clark County, Ohio",39023,DENSITY,337.84492931
"Lorain County, Ohio",39093,DENSITY,630.77076244
"Montgomery County, Ohio",39113,DENSITY,1152.0393866
"Warren County, Ohio",39165,DENSITY,584.76648345
"Ashtabula County, Ohio",39007,DENSITY,138.50558787
"Kay County, Oklahoma",40071,DENSITY,47.344747472
"Craig County, Oklahoma",40035,DENSITY,18.577400412
"Canadian County, Oklahoma",40017,DENSITY,165.41304517
"Latimer County, Oklahoma",40077,DENSITY,13.949740473
"Texas County, Oklahoma",40139,DENSITY,9.7894775523
"Pushmataha County, Oklahoma",40127,DENSITY,7.9510610878
"Johnston County, Oklahoma",40069,DENSITY,17.238194327
"Schoharie County, New York",36095,DENSITY,49.852132934
"Fulton County, New York",36035,DENSITY,107.74438361
"Rensselaer County, New York",36083,DENSITY,243.25640923
"Franklin County, New York",36033,DENSITY,30.703152587
"Queens County, New York",36081,DENSITY,20719.741247
"Washington County, New York",36115,DENSITY,73.636188916
"New York County, New York",36061,DENSITY,71874.138732
"McLean County, Illinois",17113,DENSITY,144.95426442
"Perry County, Illinois",17145,DENSITY,47.338086834
"Pike County, Illinois",17149,DENSITY,18.71771172
"Rock Island County, Illinois",17161,DENSITY,331.91723838
"St. Clair County, Illinois",17163,DENSITY,394.83773394
"Wabash County, Illinois",17185,DENSITY,51.584466676
"Calhoun County, Illinois",17013,DENSITY,18.669812165
"Cumberland County, Illinois",17035,DENSITY,31.120672586
"Jo Daviess County, Illinois",17085,DENSITY,35.337261018
"Kane County, Illinois",17089,DENSITY,1025.1137169
"Lawrence County, Illinois",17101,DENSITY,42.12493578
"Brown County, Illinois",17009,DENSITY,21.515944816
"Marshall County, Illinois",17123,DENSITY,29.569778959
"Iroquois County, Illinois",17075,DENSITY,24.265366799
"Christian County, Illinois",17021,DENSITY,45.531319283
"Gallatin County, Illinois",17059,DENSITY,14.947822627
"Jackson County, Illinois",17077,DENSITY,97.246239961
"Peoria County, Illinois",17143,DENSITY,289.59864737
"Union County, Illinois",17181,DENSITY,40.281928891
"Piatt County, Illinois",17147,DENSITY,37.214117327
"Schuyler County, Illinois",17169,DENSITY,15.476773913
"Stark County, Illinois",17175,DENSITY,18.542654276
"Bond County, Illinois",17005,DENSITY,43.187795669
"Boone County, Illinois",17007,DENSITY,190.70683907
"Carroll County, Illinois",17015,DENSITY,32.11673175
"Coles County, Illinois",17029,DENSITY,99.592136412
"Jersey County, Illinois",17083,DENSITY,58.900059082
"De Witt County, Illinois",17039,DENSITY,39.334840021
"Fayette County, Illinois",17051,DENSITY,29.780643438
"Logan County, Illinois",17107,DENSITY,46.303240843
"Macoupin County, Illinois",17117,DENSITY,52.059522393
"Saline County, Illinois",17165,DENSITY,61.820001107
"Montgomery County, Illinois",17135,DENSITY,40.37463679
"Whiteside County, Illinois",17195,DENSITY,80.653498449
"Kings County, California",06031,DENSITY,110.00431738
"Plumas County, California",06063,DENSITY,7.3664475247
"San Luis Obispo County, California",06079,DENSITY,85.775180087
"Fresno County, California",06019,DENSITY,167.6799017
"Kern County, California",06029,DENSITY,110.6947351
"Orange County, California",06059,DENSITY,4005.6166459
"Ventura County, California",06111,DENSITY,459.16825553
"Calaveras County, California",06009,DENSITY,45.004949116
"Sutter County, California",06101,DENSITY,160.9395951
"San Mateo County, California",06081,DENSITY,1708.6818505
"Tuolumne County, California",06109,DENSITY,24.530013798
"San Joaquin County, California",06077,DENSITY,547.38885704
"Amador County, California",06005,DENSITY,66.858209499
"Phillips County, Colorado",08095,DENSITY,6.199777726
"Archuleta County, Colorado",08007,DENSITY,10.391173342
"Denver County, Colorado",08031,DENSITY,4743.9552682
"Kiowa County, Colorado",08061,DENSITY,0.7953348788
"Huerfano County, Colorado",08055,DENSITY,4.334919592
"Baca County, Colorado",08009,DENSITY,1.4015695336
"Chaffee County, Colorado",08015,DENSITY,20.086669116
"Gilpin County, Colorado",08047,DENSITY,41.613730276
"Garfield County, Colorado",08045,DENSITY,20.377448183
"Jefferson County, Colorado",08059,DENSITY,762.59696552
"Mineral County, Colorado",08079,DENSITY,0.8780939967
"Rio Blanco County, Colorado",08103,DENSITY,1.9633833798
"Sedgwick County, Colorado",08115,DENSITY,4.101884615
"Conejos County, Colorado",08021,DENSITY,6.3731703633
"Custer County, Colorado",08027,DENSITY,6.8613905706
"Adams County, Colorado",08001,DENSITY,443.64116675
"Eagle County, Colorado",08037,DENSITY,32.726608698
"Lake County, Colorado",08065,DENSITY,21.561657813
"Moffat County, Colorado",08081,DENSITY,2.8004043902
"Pitkin County, Colorado",08097,DENSITY,18.303260404
"Cheyenne County, Colorado",08017,DENSITY,1.0296488382
"Bent County, Colorado",08011,DENSITY,3.6864273852
"Dolores County, Colorado",08033,DENSITY,1.9256531242
"Jackson County, Colorado",08057,DENSITY,0.8626001243
"Larimer County, Colorado",08069,DENSITY,137.4922924
"Montezuma County, Colorado",08083,DENSITY,12.902166001
"San Miguel County, Colorado",08113,DENSITY,6.3564403745
"Boise County, Idaho",16015,DENSITY,4.1225429927
"Caribou County, Idaho",16029,DENSITY,4.0556768849
"Bannock County, Idaho",16005,DENSITY,78.929151368
"Bingham County, Idaho",16011,DENSITY,22.357037187
"Canyon County, Idaho",16027,DENSITY,391.53410967
"Latah County, Idaho",16057,DENSITY,37.27969564
"Payette County, Idaho",16075,DENSITY,58.863243267
"Menard County, Illinois",17129,DENSITY,38.792438458
"LaSalle County, Illinois",17099,DENSITY,95.729465059
"Macon County, Illinois",17115,DENSITY,179.14804066
"Wayne County, Illinois",17191,DENSITY,22.715501847
"Franklin County, Illinois",17055,DENSITY,94.074307236
"McDonough County, Illinois",17109,DENSITY,50.366264505
"Moultrie County, Illinois",17139,DENSITY,43.162778934
"Pope County, Illinois",17151,DENSITY,11.3242727
"Shelby County, Illinois",17173,DENSITY,28.521693745
"Champaign County, Illinois",17019,DENSITY,210.50729637
"Ford County, Illinois",17053,DENSITY,26.690862654
"Kendall County, Illinois",17093,DENSITY,402.79407915
"Marion County, Illinois",17121,DENSITY,64.982627613
"Mason County, Illinois",17125,DENSITY,24.768617548
"Clay County, Illinois",17025,DENSITY,28.154649273
"Monroe County, Illinois",17133,DENSITY,89.890218553
"Winnebago County, Illinois",17201,DENSITY,550.65493316
"Pulaski County, Illinois",17153,DENSITY,26.766584671
"Edgar County, Illinois",17045,DENSITY,27.531445419
"Bureau County, Illinois",17011,DENSITY,37.542669859
"Crawford County, Illinois",17033,DENSITY,42.076580411
"Putnam County, Illinois",17155,DENSITY,35.847017731
"Lee County, Illinois",17103,DENSITY,47.042800536
"Richland County, Illinois",17159,DENSITY,43.087580814
"Washington County, Illinois",17189,DENSITY,24.684183229
"Massac County, Illinois",17127,DENSITY,58.050474498
"Cass County, Illinois",17017,DENSITY,32.327006058
"Harrison County, Indiana",18061,DENSITY,83.619607076
"Wabash County, Indiana",18169,DENSITY,75.134923424
"Jay County, Indiana",18075,DENSITY,53.231877818
"Grant County, Minnesota",27051,DENSITY,10.901861513
"Marshall County, Minnesota",27089,DENSITY,5.2595400973
"Washington County, Minnesota",27163,DENSITY,682.70748369
"Kanabec County, Minnesota",27065,DENSITY,31.319489947
"Butts County, Georgia",13035,DENSITY,135.75048129
"Carroll County, Georgia",13045,DENSITY,240.45156181
"Crisp County, Georgia",13081,DENSITY,82.04501741
"Coweta County, Georgia",13077,DENSITY,336.80589489
"Dade County, Georgia",13083,DENSITY,92.631502469
"Brooks County, Georgia",13027,DENSITY,31.341228373
"Gordon County, Georgia",13129,DENSITY,162.61519552
"Fayette County, Georgia",13113,DENSITY,588.65191144
"Newton County, Georgia",13217,DENSITY,408.12156823
"Greene County, Georgia",13133,DENSITY,47.26782481
"Dawson County, Georgia",13085,DENSITY,123.83548313
"Hall County, Georgia",13139,DENSITY,520.20744436
"Maui County, Hawaii",15009,DENSITY,144.13488696
"Kalawao County, Hawaii",15005,DENSITY,7.1718016358
"Gem County, Idaho",16045,DENSITY,32.356177425
"Valley County, Idaho",16085,DENSITY,3.1082233059
"Nez Perce County, Idaho",16069,DENSITY,47.632942636
"Lewis County, Idaho",16061,DENSITY,8.0155129595
"Twin Falls County, Idaho",16083,DENSITY,45.208745419
"White County, Georgia",13311,DENSITY,127.92876454
"Peach County, Georgia",13225,DENSITY,183.29249658
"Paulding County, Georgia",13223,DENSITY,540.02982095
"Pierce County, Georgia",13229,DENSITY,57.174392586
"Pike County, Georgia",13231,DENSITY,87.752048679
"Richmond County, Georgia",13245,DENSITY,624.41570879
"Screven County, Georgia",13251,DENSITY,21.626845678
"Tattnall County, Georgia",13267,DENSITY,52.588936502
"Berrien County, Georgia",13019,DENSITY,42.783499826
